rule,string,count
13656,0001101010101100,7
13657,1001101010101100,8
13658,0101101010101100,8
13659,1101101010101100,9
13660,0011101010101100,8
13661,1011101010101100,9
13662,0111101010101100,9
13663,1111101010101100,10
13664,0000011010101100,6
13665,1000011010101100,7
13666,0100011010101100,7
13667,1100011010101100,8
13668,0010011010101100,7
13669,1010011010101100,8
13670,0110011010101100,8
13671,1110011010101100,9
13672,0001011010101100,7
13673,1001011010101100,8
13674,0101011010101100,8
13675,1101011010101100,9
13676,0011011010101100,8
13677,1011011010101100,9
13678,0111011010101100,9
13679,1111011010101100,10
13680,0000111010101100,7
13681,1000111010101100,8
13682,0100111010101100,8
13683,1100111010101100,9
13684,0010111010101100,8
13685,1010111010101100,9
13686,0110111010101100,9
13687,1110111010101100,10
13688,0001111010101100,8
13689,1001111010101100,9
13690,0101111010101100,9
13691,1101111010101100,10
13692,0011111010101100,9
13693,1011111010101100,10
13694,0111111010101100,10
13695,1111111010101100,11
13696,0000000110101100,5
13697,1000000110101100,6
13698,0100000110101100,6
13699,1100000110101100,7
13700,0010000110101100,6
13701,1010000110101100,7
13702,0110000110101100,7
13703,1110000110101100,8
13704,0001000110101100,6
13705,1001000110101100,7
13706,0101000110101100,7
13707,1101000110101100,8
13708,0011000110101100,7
13709,1011000110101100,8
13710,0111000110101100,8
13711,1111000110101100,9
13712,0000100110101100,6
13713,1000100110101100,7
13714,0100100110101100,7
13715,1100100110101100,8
13716,0010100110101100,7
13717,1010100110101100,8
13718,0110100110101100,8
13719,1110100110101100,9
13720,0001100110101100,7
13721,1001100110101100,8
13722,0101100110101100,8
13723,1101100110101100,9
13724,0011100110101100,8
13725,1011100110101100,9
13726,0111100110101100,9
13727,1111100110101100,10
13728,0000010110101100,6
13729,1000010110101100,7
13730,0100010110101100,7
13731,1100010110101100,8
13732,0010010110101100,7
13733,1010010110101100,8
13734,0110010110101100,8
13735,1110010110101100,9
13736,0001010110101100,7
13737,1001010110101100,8
13738,0101010110101100,8
13739,1101010110101100,9
13740,0011010110101100,8
13741,1011010110101100,9
13742,0111010110101100,9
13743,1111010110101100,10
13744,0000110110101100,7
13745,1000110110101100,8
13746,0100110110101100,8
13747,1100110110101100,9
13748,0010110110101100,8
13749,1010110110101100,9
13750,0110110110101100,9
13751,1110110110101100,10
13752,0001110110101100,8
13753,1001110110101100,9
13754,0101110110101100,9
13755,1101110110101100,10
13756,0011110110101100,9
13757,1011110110101100,10
13758,0111110110101100,10
13759,1111110110101100,11
13760,0000001110101100,6
13761,1000001110101100,7
13762,0100001110101100,7
13763,1100001110101100,8
13764,0010001110101100,7
13765,1010001110101100,8
13766,0110001110101100,8
13767,1110001110101100,9
13768,0001001110101100,7
13769,1001001110101100,8
13770,0101001110101100,8
13771,1101001110101100,9
13772,0011001110101100,8
13773,1011001110101100,9
13774,0111001110101100,9
13775,1111001110101100,10
13776,0000101110101100,7
13777,1000101110101100,8
13778,0100101110101100,8
13779,1100101110101100,9
13780,0010101110101100,8
13781,1010101110101100,9
13782,0110101110101100,9
13783,1110101110101100,10
13784,0001101110101100,8
13785,1001101110101100,9
13786,0101101110101100,9
13787,1101101110101100,10
13788,0011101110101100,9
13789,1011101110101100,10
13790,0111101110101100,10
13791,1111101110101100,11
13792,0000011110101100,7
13793,1000011110101100,8
13794,0100011110101100,8
13795,1100011110101100,9
13796,0010011110101100,8
13797,1010011110101100,9
13798,0110011110101100,9
13799,1110011110101100,10
13800,0001011110101100,8
13801,1001011110101100,9
13802,0101011110101100,9
13803,1101011110101100,10
13804,0011011110101100,9
13805,1011011110101100,10
13806,0111011110101100,10
13807,1111011110101100,11
13808,0000111110101100,8
13809,1000111110101100,9
13810,0100111110101100,9
13811,1100111110101100,10
13812,0010111110101100,9
13813,1010111110101100,10
13814,0110111110101100,10
13815,1110111110101100,11
13816,0001111110101100,9
13817,1001111110101100,10
13818,0101111110101100,10
13819,1101111110101100,11
13820,0011111110101100,10
13821,1011111110101100,11
13822,0111111110101100,11
13823,1111111110101100,12
13824,0000000001101100,4
13825,1000000001101100,5
13826,0100000001101100,5
13827,1100000001101100,6
13828,0010000001101100,5
13829,1010000001101100,6
13830,0110000001101100,6
13831,1110000001101100,7
13832,0001000001101100,5
13833,1001000001101100,6
13834,0101000001101100,6
13835,1101000001101100,7
13836,0011000001101100,6
13837,1011000001101100,7
13838,0111000001101100,7
13839,1111000001101100,8
13840,0000100001101100,5
13841,1000100001101100,6
13842,0100100001101100,6
13843,1100100001101100,7
13844,0010100001101100,6
13845,1010100001101100,7
13846,0110100001101100,7
13847,1110100001101100,8
13848,0001100001101100,6
13849,1001100001101100,7
13850,0101100001101100,7
13851,1101100001101100,8
13852,0011100001101100,7
13853,1011100001101100,8
13854,0111100001101100,8
13855,1111100001101100,9
13856,0000010001101100,5
13857,1000010001101100,6
13858,0100010001101100,6
13859,1100010001101100,7
13860,0010010001101100,6
13861,1010010001101100,7
13862,0110010001101100,7
13863,1110010001101100,8
13864,0001010001101100,6
13865,1001010001101100,7
13866,0101010001101100,7
13867,1101010001101100,8
13868,0011010001101100,7
13869,1011010001101100,8
13870,0111010001101100,8
13871,1111010001101100,9
13872,0000110001101100,6
13873,1000110001101100,7
13874,0100110001101100,7
13875,1100110001101100,8
13876,0010110001101100,7
13877,1010110001101100,8
13878,0110110001101100,8
13879,1110110001101100,9
13880,0001110001101100,7
13881,1001110001101100,8
13882,0101110001101100,8
13883,1101110001101100,9
13884,0011110001101100,8
13885,1011110001101100,9
13886,0111110001101100,9
13887,1111110001101100,10
13888,0000001001101100,5
13889,1000001001101100,6
13890,0100001001101100,6
13891,1100001001101100,7
13892,0010001001101100,6
13893,1010001001101100,7
13894,0110001001101100,7
13895,1110001001101100,8
13896,0001001001101100,6
13897,1001001001101100,7
13898,0101001001101100,7
13899,1101001001101100,8
13900,0011001001101100,7
13901,1011001001101100,8
13902,0111001001101100,8
13903,1111001001101100,9
13904,0000101001101100,6
13905,1000101001101100,7
13906,0100101001101100,7
13907,1100101001101100,8
13908,0010101001101100,7
13909,1010101001101100,8
13910,0110101001101100,8
13911,1110101001101100,9
13912,0001101001101100,7
13913,1001101001101100,8
13914,0101101001101100,8
13915,1101101001101100,9
13916,0011101001101100,8
13917,1011101001101100,9
13918,0111101001101100,9
13919,1111101001101100,10
13920,0000011001101100,6
13921,1000011001101100,7
13922,0100011001101100,7
13923,1100011001101100,8
13924,0010011001101100,7
13925,1010011001101100,8
13926,0110011001101100,8
13927,1110011001101100,9
13928,0001011001101100,7
13929,1001011001101100,8
13930,0101011001101100,8
13931,1101011001101100,9
13932,0011011001101100,8
13933,1011011001101100,9
13934,0111011001101100,9
13935,1111011001101100,10
13936,0000111001101100,7
13937,1000111001101100,8
13938,0100111001101100,8
13939,1100111001101100,9
13940,0010111001101100,8
13941,1010111001101100,9
13942,0110111001101100,9
13943,1110111001101100,10
13944,0001111001101100,8
13945,1001111001101100,9
13946,0101111001101100,9
13947,1101111001101100,10
13948,0011111001101100,9
13949,1011111001101100,10
13950,0111111001101100,10
13951,1111111001101100,11
13952,0000000101101100,5
13953,1000000101101100,6
13954,0100000101101100,6
13955,1100000101101100,7
13956,0010000101101100,6
13957,1010000101101100,7
13958,0110000101101100,7
13959,1110000101101100,8
13960,0001000101101100,6
13961,1001000101101100,7
13962,0101000101101100,7
13963,1101000101101100,8
13964,0011000101101100,7
13965,1011000101101100,8
13966,0111000101101100,8
13967,1111000101101100,9
13968,0000100101101100,6
13969,1000100101101100,7
13970,0100100101101100,7
13971,1100100101101100,8
13972,0010100101101100,7
13973,1010100101101100,8
13974,0110100101101100,8
13975,1110100101101100,9
13976,0001100101101100,7
13977,1001100101101100,8
13978,0101100101101100,8
13979,1101100101101100,9
13980,0011100101101100,8
13981,1011100101101100,9
13982,0111100101101100,9
13983,1111100101101100,10
13984,0000010101101100,6
13985,1000010101101100,7
13986,0100010101101100,7
13987,1100010101101100,8
13988,0010010101101100,7
13989,1010010101101100,8
13990,0110010101101100,8
13991,1110010101101100,9
13992,0001010101101100,7
13993,1001010101101100,8
13994,0101010101101100,8
13995,1101010101101100,9
13996,0011010101101100,8
13997,1011010101101100,9
13998,0111010101101100,9
13999,1111010101101100,10
14000,0000110101101100,7
14001,1000110101101100,8
14002,0100110101101100,8
14003,1100110101101100,9
14004,0010110101101100,8
14005,1010110101101100,9
14006,0110110101101100,9
14007,1110110101101100,10
14008,0001110101101100,8
14009,1001110101101100,9
14010,0101110101101100,9
14011,1101110101101100,10
14012,0011110101101100,9
14013,1011110101101100,10
14014,0111110101101100,10
14015,1111110101101100,11
14016,0000001101101100,6
14017,1000001101101100,7
14018,0100001101101100,7
14019,1100001101101100,8
14020,0010001101101100,7
14021,1010001101101100,8
14022,0110001101101100,8
14023,1110001101101100,9
14024,0001001101101100,7
14025,1001001101101100,8
14026,0101001101101100,8
14027,1101001101101100,9
14028,0011001101101100,8
14029,1011001101101100,9
14030,0111001101101100,9
14031,1111001101101100,10
14032,0000101101101100,7
14033,1000101101101100,8
14034,0100101101101100,8
14035,1100101101101100,9
14036,0010101101101100,8
14037,1010101101101100,9
14038,0110101101101100,9
14039,1110101101101100,10
14040,0001101101101100,8
14041,1001101101101100,9
14042,0101101101101100,9
14043,1101101101101100,10
14044,0011101101101100,9
14045,1011101101101100,10
14046,0111101101101100,10
14047,1111101101101100,11
14048,0000011101101100,7
14049,1000011101101100,8
14050,0100011101101100,8
14051,1100011101101100,9
14052,0010011101101100,8
14053,1010011101101100,9
14054,0110011101101100,9
14055,1110011101101100,10
14056,0001011101101100,8
14057,1001011101101100,9
14058,0101011101101100,9
14059,1101011101101100,10
14060,0011011101101100,9
14061,1011011101101100,10
14062,0111011101101100,10
14063,1111011101101100,11
14064,0000111101101100,8
14065,1000111101101100,9
14066,0100111101101100,9
14067,1100111101101100,10
14068,0010111101101100,9
14069,1010111101101100,10
14070,0110111101101100,10
14071,1110111101101100,11
14072,0001111101101100,9
14073,1001111101101100,10
14074,0101111101101100,10
14075,1101111101101100,11
14076,0011111101101100,10
14077,1011111101101100,11
14078,0111111101101100,11
14079,1111111101101100,12
14080,0000000011101100,5
14081,1000000011101100,6
14082,0100000011101100,6
14083,1100000011101100,7
14084,0010000011101100,6
14085,1010000011101100,7
14086,0110000011101100,7
14087,1110000011101100,8
14088,0001000011101100,6
14089,1001000011101100,7
14090,0101000011101100,7
14091,1101000011101100,8
14092,0011000011101100,7
14093,1011000011101100,8
14094,0111000011101100,8
14095,1111000011101100,9
14096,0000100011101100,6
14097,1000100011101100,7
14098,0100100011101100,7
14099,1100100011101100,8
14100,0010100011101100,7
14101,1010100011101100,8
14102,0110100011101100,8
14103,1110100011101100,9
14104,0001100011101100,7
14105,1001100011101100,8
14106,0101100011101100,8
14107,1101100011101100,9
14108,0011100011101100,8
14109,1011100011101100,9
14110,0111100011101100,9
14111,1111100011101100,10
14112,0000010011101100,6
14113,1000010011101100,7
14114,0100010011101100,7
14115,1100010011101100,8
14116,0010010011101100,7
14117,1010010011101100,8
14118,0110010011101100,8
14119,1110010011101100,9
14120,0001010011101100,7
14121,1001010011101100,8
14122,0101010011101100,8
14123,1101010011101100,9
14124,0011010011101100,8
14125,1011010011101100,9
14126,0111010011101100,9
14127,1111010011101100,10
14128,0000110011101100,7
14129,1000110011101100,8
14130,0100110011101100,8
14131,1100110011101100,9
14132,0010110011101100,8
14133,1010110011101100,9
14134,0110110011101100,9
14135,1110110011101100,10
14136,0001110011101100,8
14137,1001110011101100,9
14138,0101110011101100,9
14139,1101110011101100,10
14140,0011110011101100,9
14141,1011110011101100,10
14142,0111110011101100,10
14143,1111110011101100,11
14144,0000001011101100,6
14145,1000001011101100,7
14146,0100001011101100,7
14147,1100001011101100,8
14148,0010001011101100,7
14149,1010001011101100,8
14150,0110001011101100,8
14151,1110001011101100,9
14152,0001001011101100,7
14153,1001001011101100,8
14154,0101001011101100,8
14155,1101001011101100,9
14156,0011001011101100,8
14157,1011001011101100,9
14158,0111001011101100,9
14159,1111001011101100,10
14160,0000101011101100,7
14161,1000101011101100,8
14162,0100101011101100,8
14163,1100101011101100,9
14164,0010101011101100,8
14165,1010101011101100,9
14166,0110101011101100,9
14167,1110101011101100,10
14168,0001101011101100,8
14169,1001101011101100,9
14170,0101101011101100,9
14171,1101101011101100,10
14172,0011101011101100,9
14173,1011101011101100,10
14174,0111101011101100,10
14175,1111101011101100,11
14176,0000011011101100,7
14177,1000011011101100,8
14178,0100011011101100,8
14179,1100011011101100,9
14180,0010011011101100,8
14181,1010011011101100,9
14182,0110011011101100,9
14183,1110011011101100,10
14184,0001011011101100,8
14185,1001011011101100,9
14186,0101011011101100,9
14187,1101011011101100,10
14188,0011011011101100,9
14189,1011011011101100,10
14190,0111011011101100,10
14191,1111011011101100,11
14192,0000111011101100,8
14193,1000111011101100,9
14194,0100111011101100,9
14195,1100111011101100,10
14196,0010111011101100,9
14197,1010111011101100,10
14198,0110111011101100,10
14199,1110111011101100,11
14200,0001111011101100,9
14201,1001111011101100,10
14202,0101111011101100,10
14203,1101111011101100,11
14204,0011111011101100,10
14205,1011111011101100,11
14206,0111111011101100,11
14207,1111111011101100,12
14208,0000000111101100,6
14209,1000000111101100,7
14210,0100000111101100,7
14211,1100000111101100,8
14212,0010000111101100,7
14213,1010000111101100,8
14214,0110000111101100,8
